category,subdomain,type_hint,growth,posting_trend,posting_volume,openings_ratio,skills_gap,durability,automation_resilience,cross_sector_use,skill,demand,scarcity,future_proof
Insurance,Insurance Core,soft,64.17075188332137,91.74303134608098,47.44364269297259,46.194563522706666,66.12495508984087,94.03457411381292,91.8235206980264,96.7932162176087,Problem solving,69.9,52.2,93.8
Insurance,Insurance Core,soft,72.07228982826595,92.22708285338136,68.59788665773551,52.32773281494965,72.8156984358265,89.3668699226564,67.04022794280243,79.5034996993161,Leadership,77.6,58.5,79.6
Insurance,Insurance Core,hard,58.734568700344575,55.456680216578505,60.21625215549784,71.17443212905825,64.35104986143344,54.52550726321906,45.29491333469488,66.67007520987484,Project management,58.0,69.1,53.7
Insurance,Insurance Core,hard,82.99588636880921,81.90799346444037,49.22320658202447,58.03672244277819,66.8673507477311,58.59746650141239,76.3519204340426,94.30285389532496,Figma,77.6,60.7,72.0
Insurance,Insurance Core,hard,55.705840831468976,72.78860706393333,78.24749519369274,83.2100483594829,77.02848111761409,84.81818563920288,59.1719859501279,91.07927418348288,AutoCAD,64.2,81.4,77.1
Insurance,Insurance Core,soft,94.0300947954992,42.94317087047121,91.64763078171012,67.57389818379312,44.48960880312939,53.41212026019754,86.43692062113297,83.20395703119888,Negotiation,78.3,60.6,70.9
Insurance,Insurance Core,soft,52.531693763706954,65.75835998065358,73.32255939384447,95.87817532341172,57.474447319129695,87.56262290747432,57.7461057589879,59.74473136779799,Customer empathy,59.6,84.4,71.6
Insurance,Insurance Core,hard,53.545026355026096,62.96717259262971,72.09262539564716,60.46258982130853,48.42024103566795,60.707030049200206,49.41916363993682,59.46299790514153,Quality assurance,59.2,56.8,56.5
Insurance,Insurance Strategy,hard,61.736870710526695,68.25541484790662,46.01593498183976,69.46534699824734,62.87094205597321,97.6763027907201,70.28492376654994,96.2960454715598,Python,61.3,67.5,87.8
Insurance,Insurance Strategy,hard,69.98564982027604,51.085501331258,70.51805206045037,52.37726860872547,48.797896594640235,53.59114978639175,81.46970131947933,97.38269701906566,SQL,64.4,51.3,72.1
Insurance,Insurance Strategy,hard,66.37999925258242,59.829143651626,60.50999611716219,62.95150695706194,75.91647171746375,69.20387580714646,52.92097324278309,92.35270374190677,Data visualization,63.5,66.8,68.1
Insurance,Insurance Strategy,soft,75.34631623357032,40.359071987360366,85.96993421812522,82.1514859670168,58.43255989598529,80.86770915911025,92.851893687815,69.68067275473047,Communication,66.4,75.0,82.8
Insurance,Insurance Strategy,soft,67.925956099085,56.7004686650804,68.25321047860203,78.79959511069075,78.22263643297481,96.5159677836162,52.556458835154075,67.9265627057458,Problem solving,64.6,78.6,75.4
Insurance,Insurance Strategy,soft,90.13347052883827,84.29692353524811,70.40149490748097,79.53964243980913,57.68306778114245,96.2969278221115,73.56826875134628,69.72371612410126,Leadership,85.4,73.0,83.0
Insurance,Insurance Strategy,hard,54.66786407038397,46.46338396977714,88.85151858825584,85.82521642558083,41.39096412101434,65.83744112045407,69.9402782538703,74.28923227980222,Project management,57.3,72.5,69.0
Insurance,Insurance Strategy,hard,64.26270992784065,90.1283302389866,55.9903582404512,72.13045291139795,88.32816807109981,81.3192996007191,69.79953132603359,66.29843569899272,Figma,70.8,77.0,74.3
Insurance,Insurance Strategy,hard,65.51732357081022,74.11230259878043,82.15776735116481,58.29070643227276,59.265212577587235,68.99766176411904,63.868693278290905,94.7356878950309,AutoCAD,70.6,58.6,72.4
Insurance,Insurance Strategy,soft,73.56395334479092,55.445886268548946,54.94210032579563,86.89386139993903,48.33165020378755,83.80815856520621,46.131463169586354,59.464245239461775,Negotiation,65.3,75.3,65.8
Insurance,Insurance Strategy,soft,48.152284130798705,85.11229801083121,43.81341486176448,56.627345004550854,42.99460386264687,62.92792261375464,83.13780393080746,85.2867275732805,Customer empathy,58.6,52.5,74.5
Insurance,Insurance Strategy,hard,93.24745121357503,93.02870583578547,68.05364648290146,92.0194012273146,44.658776284684365,95.32974738836052,67.56976276301924,59.45372836257083,Quality assurance,89.4,77.8,78.4
Insurance,Insurance Operations,hard,84.64664726208079,88.08201575949542,58.145547101896035,49.75160043021964,85.39222533152903,86.92324183728235,76.04357789880433,97.86276832806392,Python,81.7,60.4,85.3
Insurance,Insurance Operations,hard,47.01910794867294,43.13296813506775,42.45383115366648,46.11152142076499,76.8309293397578,80.87499702166639,50.8414695866031,57.939428614441546,SQL,45.2,55.3,65.8
Insurance,Insurance Operations,hard,54.58897672939982,74.11848089131291,75.34917739384953,94.44742162599884,58.75334729467492,97.97143486136936,67.59174922790568,69.15408011557025,Data visualization,63.6,83.7,81.6
Insurance,Insurance Operations,soft,58.42559496794848,53.0281309116794,93.47656340500842,95.73955919100204,76.70531874008569,58.57990474337734,54.35474483986639,57.459880798244065,Communication,62.1,90.0,56.9
Insurance,Insurance Operations,soft,63.60383639618543,81.28180626551054,38.53612621673809,72.0408338958955,75.39673879059724,51.644245351673234,67.85810524568757,88.75483994436155,Problem solving,65.1,73.0,64.7
Insurance,Insurance Operations,soft,75.51129483976631,65.28883499341899,87.88249329761271,75.65152403190615,57.52300907917315,69.4006252963572,94.05453335991672,92.1112931397392,Leadership,74.3,70.2,82.6
Insurance,Insurance Operations,hard,93.48627734693127,71.40575239752413,43.54820705805361,53.92733280439799,59.93238803851946,83.84306490913552,45.23927475524088,89.30097906453199,Project management,79.4,55.7,71.4
Insurance,Insurance Operations,hard,86.65631839774952,68.83082172697402,35.336635043233805,85.70224187120724,61.53339005030385,82.79652793901835,74.63380399187838,85.69075067692995,Figma,73.6,78.5,80.5
Insurance,Insurance Operations,hard,66.66562134540978,93.756918988044,92.3300855964724,92.3759699161122,71.9902159302378,65.50091986996544,64.58314685467533,63.17845874787912,AutoCAD,78.6,86.3,64.7
Insurance,Insurance Operations,soft,92.9004221348526,84.36357531840562,82.2879451280565,86.8832928405582,91.52069290097396,83.7124608977812,61.55021564222408,87.1201919423988,Negotiation,88.7,88.3,76.6
Insurance,Insurance Operations,soft,58.901356149139154,74.20949890361595,44.50728009951585,88.74124362950997,65.41460226108791,63.48046984571547,92.9905891672952,54.065558695122434,Customer empathy,61.3,81.7,71.9
Insurance,Insurance Operations,hard,94.30117069868828,82.38912441283487,43.945004088322754,83.81361884782757,69.81303541023688,94.45342189379292,75.49916385408663,70.93679005314213,Quality assurance,83.2,79.6,83.1
Public Sector,Public Sector Core,hard,94.46802526884962,44.88690448539075,81.62485948216997,50.24797491877399,54.385068309148046,55.570735929170326,90.3058701354197,71.64809327011577,Python,77.7,51.5,70.9
Public Sector,Public Sector Core,hard,83.49794277477687,54.36981866177943,78.81951039235571,78.08587280501425,45.074005081174256,74.19895807565705,82.53381743702377,60.51061916490568,SQL,74.1,68.2,74.4
Public Sector,Public Sector Core,hard,79.67878485978821,55.5624054953131,57.23077515022129,91.9171173788869,89.04020090432948,98.89721892643088,67.1914038358751,78.01609525784966,Data visualization,69.1,91.1,83.6
Public Sector,Public Sector Core,soft,87.84988183763754,82.47768336197203,62.37296520608868,89.04286679776402,60.865333315269865,96.5500595433344,69.58422119790055,55.81165610455118,Communication,82.4,80.6,79.0
Public Sector,Public Sector Core,soft,84.7028997415108,48.11415801520081,75.77284095965322,47.729882804289126,91.39083377255602,76.50641739450707,83.5001398679168,56.42660019717773,Problem solving,72.4,60.8,74.9
Public Sector,Public Sector Core,soft,78.75357312798675,61.08479285271944,49.94615924047519,86.56142142285056,41.729532324752086,73.41768442282668,49.51818999836606,91.71833063485488,Leadership,69.1,73.1,68.7
Public Sector,Public Sector Core,hard,92.341390876652,41.92699888395532,62.87343275579822,68.92047562956648,77.37222176928898,85.72787828936433,62.84774344916742,95.70644061140128,Project management,72.8,71.5,79.7
Public Sector,Public Sector Core,hard,54.82111124477679,47.65111747482255,83.88163466356055,51.12447170838033,49.668550875735505,74.50716293419578,62.48979449675008,58.02593132416472,Figma,57.0,50.7,67.0
Public Sector,Public Sector Core,hard,94.28530691434212,66.53797090070935,82.1516400086148,57.759451331479966,87.45570694780577,60.83663827100848,92.1347070621457,80.03028731640451,AutoCAD,84.1,66.7,75.6
Public Sector,Public Sector Core,soft,96.46626136196912,83.18531712541461,72.84899937352397,72.18086626273774,84.45134423916508,71.73361885845557,50.11340881622564,94.7736253292328,Negotiation,88.9,75.9,68.8
Public Sector,Public Sector Core,soft,87.6966079441899,78.19174405474361,79.68355896333102,56.83368853689512,64.09285996113198,90.32298354782978,95.02386550745848,95.23836427689504,Customer empathy,83.6,59.0,93.0
Public Sector,Public Sector Core,hard,53.50637765671998,78.2968816660733,68.24694424193645,65.66232906551191,48.72275128645106,56.71780814264107,69.45442995740105,74.16488351470237,Quality assurance,63.2,60.6,64.7
Public Sector,Public Sector Strategy,hard,59.195815882464,60.58897010638588,68.24208326525286,83.85583948105338,70.64776805849085,57.94427767245054,91.07605720280192,68.01622111801463,Python,61.0,79.9,71.6
Public Sector,Public Sector Strategy,hard,95.86821526995712,94.97265003851324,43.4203108394165,74.6967989088091,90.27441705147488,68.86680323116354,73.46904502262888,65.37890220993906,SQL,87.7,79.4,69.8
Public Sector,Public Sector Strategy,hard,46.51917713765394,51.45609016466793,42.43960646842508,59.49599698348112,72.73297586450512,77.5880919182353,94.30792889584023,83.58763231396779,Data visualization,47.4,63.5,84.6
Public Sector,Public Sector Strategy,soft,64.20298143087163,93.16639038961549,73.04116794368133,72.7050121640029,84.85342343579794,82.82449951447032,63.73796672965248,79.63589594759499,Communication,74.2,76.3,75.5
Public Sector,Public Sector Strategy,soft,60.91490670690659,94.27750509788603,49.65294929264219,94.61723960127432,43.34767673809568,50.48221467638138,73.76432567602083,60.082649910680416,Problem solving,69.2,79.2,60.6
Public Sector,Public Sector Strategy,soft,71.89557207462798,46.61709810927181,85.21015803691195,79.12224049589366,75.58026655695008,95.40688625674514,96.59013031456163,83.23245475031698,Leadership,66.3,78.1,93.4
Public Sector,Public Sector Strategy,hard,82.79929912374723,40.09941076433449,37.95444427799569,66.75387908864839,90.3913791074268,65.33699161459114,74.5606448951584,50.4332501012351,Project management,63.3,73.8,65.6
Public Sector,Public Sector Strategy,hard,67.03430889212672,90.541664002589,70.37031242226013,87.04146815998482,40.67956943661515,59.93372801259736,54.32047780692835,90.78214990335354,Figma,74.6,73.1,64.1
Public Sector,Public Sector Strategy,hard,50.387770706118886,92.19603740283156,51.04712527340942,89.90468617322281,66.80922154882946,65.8509661336711,95.25308090430454,69.8484109836827,AutoCAD,63.0,83.0,76.9
Public Sector,Public Sector Strategy,soft,81.96367508489688,43.767758379932,84.82470290259158,95.04200126713012,45.74611540987326,86.56620815192909,59.06100528500198,57.24816327514436,Negotiation,70.9,80.3,71.1
Public Sector,Public Sector Strategy,soft,64.30403591806653,77.0621099564151,92.2131388011205,95.69090902639093,91.66622556919104,80.54117927727076,78.97872433089103,57.895122790471305,Customer empathy,72.3,94.5,75.5
Public Sector,Public Sector Strategy,hard,83.48155070372017,70.87080424629345,56.5399752195684,90.90426685566749,53.26360228853835,56.94151663009848,53.22460254942439,57.318929965864605,Quality assurance,75.7,79.6,55.7
Public Sector,Public Sector Operations,hard,76.19224887514977,84.84848856172226,44.602129597642154,70.64293030591718,69.87053302672179,77.46274505058159,66.46030706236571,76.6357946302878,Python,74.1,70.4,73.4
Public Sector,Public Sector Operations,hard,45.80127971287756,43.25323627312454,60.35976952633692,57.074514778047806,79.35529479607015,61.853707670214426,87.84663449664016,61.83230307628506,SQL,47.2,63.8,70.9
Public Sector,Public Sector Operations,hard,49.90690963153613,66.7370941712159,58.25141255379705,62.111509504130595,79.7857987147695,60.89365907610203,79.84032204459338,90.9014253497016,Data visualization,56.2,67.4,73.5
Public Sector,Public Sector Operations,soft,68.98916916812229,68.17311904858795,90.41869716537624,75.8058198033371,49.407569515013506,53.40561432935447,49.27264708464588,66.25014878041989,Communication,72.0,67.9,54.5
Public Sector,Public Sector Operations,soft,49.708945437947946,76.334471079819,60.41545514218621,60.73456089782421,66.63261026521752,95.8947750322381,57.70794725178417,57.580202031371265,Problem solving,59.3,62.5,74.9
Public Sector,Public Sector Operations,soft,61.18324364642381,58.1603467774751,89.59451337434211,81.01639188968305,62.29979369249494,58.1322183219015,47.361632063118016,55.99869344012524,Leadership,64.5,75.4,53.9
Public Sector,Public Sector Operations,hard,89.91726554148345,76.28970355960377,44.39506328943767,76.88450891002493,43.03614096950927,74.83778775439895,62.43791754904501,55.02049148473748,Project management,79.0,66.7,66.5
Public Sector,Public Sector Operations,hard,84.35233679897473,80.13930412166235,65.63835162122358,53.57280671354472,74.81897201309069,71.23175210274019,79.3838818043545,54.4814556074744,Figma,80.3,59.9,70.7
Public Sector,Public Sector Operations,hard,92.83786561902798,40.19988136955491,48.36349874520143,65.31697327755089,50.31598530123759,54.30270783061,80.74671625315875,98.69882172980918,AutoCAD,70.4,60.8,72.4
Public Sector,Public Sector Operations,soft,62.75333651269149,54.90801546752496,75.23987308003498,56.35214736262696,60.839355242714646,83.73291971820736,67.39688026602205,57.63083509472614,Negotiation,62.3,57.7,72.8
Public Sector,Public Sector Operations,soft,48.73418767015025,70.40876640935696,94.4364331348854,91.91739784964037,45.19375291382238,74.61273209260364,70.39902962115114,59.506919949208665,Customer empathy,62.1,77.9,70.1
Public Sector,Public Sector Operations,hard,80.5007045717593,67.75415140027059,83.52635537738209,59.88905610320409,88.56232129517505,89.9119455047024,69.6226892068963,56.92362884647029,Quality assurance,77.1,68.5,76.2
Design,Design Core,hard,70.63483259214824,47.115056313270784,76.14275680116533,80.57083451320815,70.06335350290152,97.83865614425818,47.35175270625043,85.04843352534064,Python,64.4,77.4,77.6
Design,Design Core,hard,87.4463723001617,46.32163117005469,54.32239245177409,47.7416297292027,70.31600988893243,85.42730225730219,63.09468034556855,84.07824814814508,SQL,70.1,54.5,77.3
Design,Design Core,hard,64.4361754771499,79.88411288216483,51.61558486303704,94.8860903183134,62.77289835618306,50.17637236765891,49.75619048090833,85.57940787153403,Data visualization,67.1,85.3,57.1
Design,Design Core,soft,90.83023877043678,75.65698470775877,44.32260244743346,89.47480327855519,77.27585743429788,55.64503895924127,64.79059669957923,82.9034634443289,Communication,79.3,85.8,64.3
Design,Design Core,soft,45.19199543527689,42.36988187543947,56.217830367777545,89.60733410423782,91.81032680487972,65.59734583266014,92.26246052194053,88.5169090732416,Problem solving,46.0,90.3,79.5
Design,Design Core,soft,90.85085063818406,72.9406902846062,93.16096259091292,77.84923420129365,89.2876561853783,77.72673146520526,55.219996721895455,75.41817492994893,Leadership,85.8,81.3,69.4
Design,Design Core,hard,70.59721281047538,58.8937902977827,57.4220202958882,71.03533486659822,70.57828387222663,60.90467518833928,59.425689893181435,74.64152599353837,Project management,65.1,70.9,63.1
Design,Design Core,hard,71.70616331090183,63.451728523263455,74.84943655034627,54.4572806226016,67.6550511363456,63.513699746326935,85.04257682469321,84.48032387232571,Figma,69.7,58.4,75.2
Design,Design Core,hard,86.39451468642729,68.97403117027619,49.937753396200165,92.20590392094276,66.56312573113905,68.38358246280278,60.10063459902852,69.69934902840065,AutoCAD,75.7,84.5,65.7
Design,Design Core,soft,82.55986923491659,85.83936535105612,63.954542124574616,82.28676372590797,51.07171450497533,72.14948579851585,63.61316869319269,65.01334466260413,Negotiation,80.8,72.9,67.7
Design,Design Core,soft,64.05146394348489,82.26391348377743,79.00204777158206,55.5761396223881,52.1578526730313,88.43521724772825,79.03873662816747,83.13237896214923,Customer empathy,71.8,54.6,84.1
Design,Design Core,hard,78.66751933412098,78.83599985345094,51.36755312163207,48.10441036842786,58.75192824975194,51.58577316579038,95.02296527947269,75.71392742252833,Quality assurance,74.6,51.3,71.6
Design,Design Strategy,hard,80.5208245144905,94.12522006861668,83.26464703463085,56.69444982975983,57.519547317594046,55.319754028788154,86.37431816999501,86.11833074774597,Python,85.0,56.9,72.3
Design,Design Strategy,hard,70.84611736544255,60.678733550266216,51.19152168765976,69.84737439606047,77.0270935507065,93.8735477298907,89.13970292990376,92.5153013313875,SQL,64.8,72.0,91.9
Design,Design Strategy,hard,68.2803113109943,63.58877260015597,53.8427928778144,94.6841331326269,49.5351357539372,57.73210539861716,59.60848619904115,95.18163306309825,Data visualization,64.7,81.1,65.9
Design,Design Strategy,soft,90.19478834424176,58.563846961075406,86.10030226695442,90.4271970149042,62.21559135652892,59.42278362411682,85.18224236949054,68.35771919751589,Communication,80.1,82.0,70.2
Design,Design Strategy,soft,51.324888288247664,90.55620395548895,61.37186862998212,65.27140646246175,70.95427712347706,62.508590171882965,46.05272972868107,69.11273088385632,Problem solving,64.6,67.0,58.1
Design,Design Strategy,soft,65.1019900176696,40.620385834589214,57.30597396823899,83.82363292108727,57.31359859250833,83.29941212921,77.47744486674881,59.23261574011957,Leadership,56.6,75.9,76.4
Design,Design Strategy,hard,46.08005758157871,77.76311838680411,71.6592433594454,59.983477249850736,50.40988997238499,91.91141918746924,92.282070104155,61.433674537339805,Project management,59.4,57.1,85.9
Design,Design Strategy,hard,76.05774378724283,72.1802028521528,54.32009955701956,46.85620517397693,56.91739790762536,81.57547986261423,76.30166799336945,74.99159910940182,Figma,71.6,49.9,78.4
Design,Design Strategy,hard,51.484108213935066,51.917361562464066,53.67960542135312,66.23864947015505,58.88699129820053,94.21295126664576,51.03217197403612,98.33307081887692,AutoCAD,51.9,64.0,79.9
Design,Design Strategy,soft,57.74007413279733,87.96855842808867,49.61435973652327,74.9494211172218,59.614767141277454,51.86018112647954,86.41277713035527,89.71250986966899,Negotiation,65.6,70.3,71.5
Design,Design Strategy,soft,59.26659230051501,83.46554118383753,63.74895265749193,95.33728820602914,42.827695149899185,68.63553146746256,56.84718116483975,80.62196918267236,Customer empathy,67.2,79.6,66.9
Design,Design Strategy,hard,86.23003034857868,87.16109587470146,67.90103388856917,64.74905121438208,81.58160115570595,55.12557145183726,58.51935240220416,86.88156724459921,Quality assurance,83.8,69.8,62.7
Design,Design Operations,hard,68.34261032758941,95.60759902869556,40.45663206756192,68.55463885836623,51.0503969195795,50.10494474549878,49.86224111214062,54.45797702675505,Python,72.3,63.3,50.9
Design,Design Operations,hard,64.5532475952409,64.22496884300661,65.46732282142125,59.75376278813896,76.50278551942131,75.28914385328787,96.05494839757893,58.292096584366305,SQL,64.6,64.8,79.2
Design,Design Operations,hard,72.06185236556745,67.64798765170251,57.30877561431197,88.92098310287486,50.894882257765886,93.00261769435734,63.604270637711906,66.43846239519365,Data visualization,68.5,77.5,77.4
Design,Design Operations,soft,77.58545882732314,71.54775112377125,52.03909833496802,49.307182733156125,89.6715673004307,68.09982571247637,50.94827320451981,82.1684549318829,Communication,71.9,61.4,64.9
Design,Design Operations,soft,73.19593300678015,58.343622503453034,54.70622703760647,88.09569572516355,57.60829854304083,70.45310393803254,94.75855048528578,67.6818478993353,Problem solving,66.0,78.9,78.4
Design,Design Operations,soft,66.30737550701411,49.071037887883215,74.74882760541362,78.90429575076719,63.20928429631083,69.88891580447593,57.101465768814506,88.70819964647512,Leadership,62.4,74.2,69.2
Design,Design Operations,hard,69.23451458456827,86.58703752863116,57.49660558182149,82.40882091947395,41.49547370959485,60.76583157095217,94.951032941628,83.43356837088547,Project management,72.7,70.1,77.3
Design,Design Operations,hard,80.81201400783198,67.83311556699483,63.34057530799026,55.07378215059877,48.99556225172016,81.6167871471518,81.07989378038138,62.677042780457136,Figma,74.3,53.3,77.6
Design,Design Operations,hard,79.16187496925451,47.62505089729786,71.78296362031024,53.75382422351488,66.49572656469127,65.38537195496384,73.63378628923451,56.5665790744878,AutoCAD,68.6,57.6,66.5
Design,Design Operations,soft,70.61910855646265,74.5289432870672,43.08526304679984,60.74240794294787,75.28864045782717,76.7631804399458,77.06855571977839,88.21647264863392,Negotiation,67.7,65.1,79.2
Design,Design Operations,soft,75.28803391884605,52.4425614299232,61.551346514962745,87.33767979821152,69.46764593248318,86.90302440363705,63.928801012534905,71.97526915328032,Customer empathy,66.4,82.0,75.9
Design,Design Operations,hard,96.39915460124426,86.040720845207,74.16939836836156,50.4312461921588,71.81657338502401,51.62649224702169,93.56335499750676,97.63054382873,Quality assurance,90.0,56.8,75.5
Fashion,Fashion Core,hard,83.58883577453238,54.98414502411029,85.74847150007443,54.03695396476452,83.04952339362852,75.51498600203512,45.81924501185741,93.6230220962963,Python,75.3,62.7,68.7
Fashion,Fashion Core,hard,68.32146136170071,86.49093298807347,76.30879243638499,72.16954310366094,84.84637705600693,59.94881317308111,91.72523582714896,66.6023388099714,SQL,75.0,76.0,72.4
Fashion,Fashion Core,hard,46.37984970197,58.84809467846411,38.96527450215635,48.6793220575592,72.45581657748929,55.91969048588909,53.30347696292525,64.3365298204682,Data visualization,49.0,55.8,56.7
Fashion,Fashion Core,soft,59.773500680456806,91.52596182473874,89.3229432794648,89.37338251955632,91.46994240585651,71.56924023883619,86.38183789311493,63.76584243103773,Communication,73.7,90.0,75.2
Fashion,Fashion Core,soft,94.10434521206878,85.39883198811914,78.92984075232427,56.61066431330703,44.757332007188616,95.32829675377404,73.71250317371464,80.0045654582434,Problem solving,89.2,53.1,84.7
Fashion,Fashion Core,soft,90.68491737409823,48.03628263908533,76.9590337020787,68.66390788712629,80.87545610913045,72.3408084336411,55.22875056302961,96.861216826754,Leadership,75.8,72.3,71.3
Fashion,Fashion Core,hard,59.90175202004479,81.71175406428696,84.87412252000968,57.63709974880103,76.1416440002024,69.40855901118088,56.65193203790969,60.64625215195185,Project management,70.2,63.2,63.2
Fashion,Fashion Core,hard,95.56486181102336,60.61976410332221,65.59086353239809,70.56482014596911,41.38170531733215,86.92397074799175,83.74747369764893,92.9206087789456,Figma,80.6,61.8,87.0
Fashion,Fashion Core,hard,63.91787076938069,51.74512160537531,55.84606386553074,82.34178676102985,74.2153533438985,69.89649625613532,72.28175380637862,57.55034345260396,AutoCAD,59.1,79.9,68.3
Fashion,Fashion Core,soft,93.6828013716774,66.42281644309035,65.40852198434636,85.13613897046302,50.28863708668719,85.40145652136239,63.37130294514064,89.80983671650407,Negotiation,81.3,74.7,78.6
Fashion,Fashion Core,soft,50.000653311426525,55.45400622130582,73.13660850578152,69.60237009359085,59.59777366258143,78.35367568764798,56.32284930659271,71.43131111984457,Customer empathy,55.1,66.6,69.3
Fashion,Fashion Core,hard,45.10075614775064,84.72560907116977,50.235452708507474,87.36637730918818,68.71153849908163,79.47400168033093,77.55383144811361,56.14694183568396,Quality assurance,57.8,81.8,74.1
Fashion,Fashion Strategy,hard,86.19312146310563,56.35529158744792,86.76616106732337,85.10460295165464,75.26399843870544,89.94378457133811,67.70728498243247,82.9940600317575,Python,77.3,82.2,80.8
Fashion,Fashion Strategy,hard,95.49831241480932,50.58932774866143,41.043385784089146,66.00915214260989,66.49715812979,57.30627605743778,56.50186697772405,92.46133341838652,SQL,73.9,66.2,64.1
Fashion,Fashion Strategy,hard,65.56354423397708,48.33911154856169,45.97758087005425,74.45149720370755,49.87763274002886,73.27718966255289,72.96131388874736,71.54388555618935,Data visualization,57.5,67.1,72.8
Fashion,Fashion Strategy,soft,71.69638229731879,86.86176560484638,36.003316483039846,92.42751752912292,50.360419683932776,51.87712747296093,84.91235457058116,77.9274675026075,Communication,70.9,79.8,68.6
Fashion,Fashion Strategy,soft,73.5089513590427,52.18678837717064,81.86452283825119,60.62650098764468,77.80025523091516,61.184817157950555,74.78747925863897,81.76282808178037,Problem solving,68.4,65.8,70.1
Fashion,Fashion Strategy,soft,64.69737990594011,66.87664017965676,38.914258024502395,77.81059839605477,75.94608628723377,57.51594642826132,73.6355317700567,85.92029672312111,Leadership,61.5,77.3,68.8
Fashion,Fashion Strategy,hard,50.35847720634331,86.97946250485283,87.224335475692,47.575048178948066,52.91736083256442,54.11915358548696,58.13922529923136,54.22822406054767,Project management,66.9,49.2,55.5
Fashion,Fashion Strategy,hard,70.93591091533511,54.02061420686672,53.00735663678767,68.53670775429896,59.32040063006979,88.63598281174066,82.58130208779319,55.58994860174855,Figma,63.2,65.8,79.9
Fashion,Fashion Strategy,hard,56.84350532112992,40.462677109307336,54.757123775638846,50.51513899165801,76.25236542147277,88.23624313719966,96.78149837050452,60.24162143606592,AutoCAD,51.6,58.2,85.6
Fashion,Fashion Strategy,soft,46.94337464578666,82.38734714493214,59.70501213582339,92.48516486740589,60.407809850843634,65.31101829914746,48.779706032377376,96.44696873123362,Negotiation,59.5,82.9,65.8
Fashion,Fashion Strategy,soft,72.14285000150986,64.67891125306342,61.22519653359466,84.19827313775957,83.20274576094701,73.32344352789946,54.26457741151624,69.90927865637606,Customer empathy,68.3,83.9,66.0
Fashion,Fashion Strategy,hard,92.23945751417251,62.83156445489384,74.65489836742111,73.54513578117722,63.99030582268152,78.16630649729763,57.74575629646632,77.3134666675479,Quality assurance,80.8,70.7,70.8
Fashion,Fashion Operations,hard,90.83111970331672,44.471713113484235,57.1366558518388,89.91200446319812,90.8689223562377,50.65092365209036,77.60604060730901,80.97008389035356,Python,71.9,90.2,66.1
Fashion,Fashion Operations,hard,89.68346708424016,66.3193335369165,42.85822058085128,60.311498955902806,77.06051424926846,85.68774106904162,55.6380760626599,81.48807845459214,SQL,75.7,65.3,74.3
Fashion,Fashion Operations,hard,79.80770108950048,76.83680326187488,36.313953123365486,67.5228281075413,56.89951180690833,79.26311581837678,62.509549912289735,56.28033067567791,Data visualization,72.4,64.3,68.8
Fashion,Fashion Operations,soft,80.52849357714243,56.06802423604815,82.43977544991955,60.59159764327586,68.38378810732384,89.59785328028066,51.009886508944405,85.8255230298422,Communication,73.5,62.9,75.3
Fashion,Fashion Operations,soft,48.61127626720686,92.43101490098432,36.50939335491553,81.92628361841227,59.17257372029071,58.804507741274506,65.53764329185726,74.56492363109794,Problem solving,59.9,75.1,64.3
Fashion,Fashion Operations,soft,66.99145506651905,46.851748158010366,66.36650031684732,60.30558307351699,90.29659553680152,68.7716095837151,67.63668477631057,61.17454072552504,Leadership,60.9,69.3,66.9
Fashion,Fashion Operations,hard,96.3464996337378,58.019208512400674,73.77519535065613,87.46109377826959,60.44563090050558,87.01036393085519,59.49658774862023,55.366922115745616,Project management,81.5,79.4,71.1
Fashion,Fashion Operations,hard,47.23626771970639,65.14180426823017,87.43629660799189,55.35446154195493,62.90500360926566,87.37824583700373,59.3608552723575,57.47970448852625,Figma,58.6,57.6,71.6
Fashion,Fashion Operations,hard,72.52023219376203,63.82119405512447,91.30965423858106,90.76634203447551,52.3788111387612,77.48171033573405,66.64402088709281,51.65908864945649,AutoCAD,72.7,79.3,68.5
Fashion,Fashion Operations,soft,68.55020456882974,91.27483043243438,53.1669230360918,74.89248200827754,76.93778145065727,53.090275935936205,93.05492342719673,55.35002475864434,Negotiation,73.1,75.5,67.5
Fashion,Fashion Operations,soft,60.981717063669905,80.08806113749009,36.159990047191926,64.14844906009081,46.5854430013881,73.1949716236232,45.82178593731628,57.404597592984466,Customer empathy,63.0,58.9,60.5
Fashion,Fashion Operations,hard,56.789970456291414,44.56354479228014,40.43194422994149,54.91844498979165,66.91832580912772,56.710523144835875,87.69894169555137,70.4264924273925,Quality assurance,50.7,58.5,70.3
Civil Engineering,Civil Engineering Core,hard,58.34950386775002,53.49495394166113,85.37516473129132,47.39236400073414,78.59407775681811,54.781715948980775,94.1167854527342,70.0030240115548,Python,60.9,56.8,71.6
Civil Engineering,Civil Engineering Core,hard,76.67498874735284,88.34326939481943,41.026232731887085,48.26452208443949,76.06515982130338,78.79277342615816,82.49290076533585,63.612976098088666,SQL,74.8,56.6,77.1
Civil Engineering,Civil Engineering Core,hard,71.33510066820914,50.452226282418515,61.22564286949722,59.36352355238155,70.45526600567803,64.65456896254383,59.29036129414621,81.48179513177354,Data visualization,63.6,62.7,66.1
